,FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
2251,3006185751.0,"ReproTech, Ltd.",yes,-,-,Reno,Nevada,89521,United States,2018.0,1063911.0,No,8/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2795,3010644924.0,Wright Medical Technology Inc - District Service Center - Seattle,yes,-,-,Kent,Washington,98032,United States,2018.0,1063265.0,No,8/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1505,2972911.0,Kapiolani Medical Center for Women and Children,yes,-,-,Honolulu,Hawaii,96826,United States,2018.0,1055322.0,No,5/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1986,3010307860.0,One Legacy,yes,-,-,Los Angeles,California,90012,United States,2018.0,1069094.0,No,9/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1988,1038740.0,"OneBlood, Inc.",yes,-,-,Delray Beach,Florida,33446,United States,2018.0,1036279.0,No,11/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2791,3010307869.0,Wright Medical Technology Inc - District Service Center - Escondido,yes,-,-,Escondido,California,92029,United States,2018.0,1067662.0,No,9/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2789,3010297117.0,Wright Medical Technology Inc - District Service Center - Detroit,yes,-,-,Farmington Hills,Michigan,48335,United States,2018.0,1045020.0,No,2/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1430,1000160576.0,"Interpore Cross International, LLC",yes,-,-,Irvine,California,92618,United States,2018.0,1049722.0,No,4/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2787,3011395189.0,Wright Medical Technology Inc - District Service Center - Concord,yes,-,-,Concord,California,94520,United States,2018.0,1063362.0,No,7/16/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1989,1052478.0,"OneBlood, Inc.",yes,-,-,Oakland Park,Florida,33334,United States,2018.0,1034166.0,No,10/12/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2844,3010660525.0,AlloSurgical,yes,http://allosurgical.com/,-,Simi Valley,California,93063,United States,2018.0,1062687.0,No,7/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2808,3009390713.0,"Wright Medical Technology, Inc.",yes,-,-,Saint Paul,Minnesota,55120,United States,2018.0,1059195.0,No,6/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2259,3004529983.0,Research Medical Center IVF Laboratory,yes,-,-,Kansas City,Missouri,64132,United States,2018.0,1055209.0,No,5/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2815,3010656966.0,"Wright Medical Technology, Inc. - District Service Center",yes,-,-,Charlotte,North Carolina,28217,United States,2018.0,1065696.0,No,8/22/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1991,3004627938.0,OneLegacy,yes,-,-,Redlands,California,92374,United States,2018.0,1060112.0,No,6/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1996,3010192157.0,"Operative Innovations, LLC",yes,-,-,San Antonio,Texas,78228,United States,2018.0,1042326.0,No,2/13/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2831,3012211124.0,Xytex Cryo International,yes,-,-,New Brunswick,New Jersey,8901,United States,2018.0,1062850.0,No,8/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1997,3008307753.0,"Oregon Fertility Institute, LLC",yes,-,-,Portland,Oregon,97223,United States,2018.0,1031637.0,No,10/10/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2780,3010663978.0,"Wright Medical Technologhy, Inc. -District Service Center-Anaheim",yes,-,-,Cerritos,California,90703,United States,2018.0,1060095.0,No,6/20/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2840,3003926786.0,Yale Center For Reproductive Medicine & Infertility,yes,-,-,Orange,Connecticut,6477,United States,2018.0,1045768.0,No,3/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1429,3008083294.0,International Egg Bank,yes,-,-,Downers Grove,Illinois,60515,United States,2018.0,1045131.0,No,2/5/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1321,3004562631.0,"Heartland Center for Reproductive Medicine, PC",yes,-,-,Omaha,Nebraska,68138,United States,2018.0,1036908.0,No,11/30/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1323,3013677101.0,"Heartland Pathology Diagnostics, LLC",yes,-,-,Wichita,Kansas,67226,United States,2018.0,1037726.0,No,12/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2073,1070221.0,Phoebe Putney Memorial Hosp,yes,-,-,Albany,Georgia,31701,United States,2018.0,1068262.0,No,9/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1329,3008613265.0,High Point Regional Health System,yes,-,-,High Point,North Carolina,27262,United States,2018.0,1057702.0,No,6/25/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3038,3008785010.0,Younique Surgical Center and Medical Spa,yes,https://www.lmhospital.org/,-,Santa Monica,California,90401,United States,2018.0,1042838.0,No,1/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2153,3003409945.0,Reproductive Diagnostics Inc,yes,-,-,Columbus,Ohio,43214,United States,2018.0,1051167.0,No,5/3/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1314,3000718303.0,Hawaii Organ Procurement Organization,yes,-,-,Honolulu,Hawaii,96817,United States,2018.0,1058206.0,No,6/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2067,3003940926.0,Penn State Health Milton S. Hershey Medical Center,yes,-,-,Hershey,Pennsylvania,17033,United States,2018.0,1061533.0,No,7/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2066,3008905832.0,"Peerless Surgical, Inc",yes,-,-,Charlotte,North Carolina,28208,United States,2018.0,1065692.0,No,8/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3051,2675945.0,American National Red Cross,yes,https://www.redcross.org/,-,San Juan,Puerto Rico,935,United States,2018.0,1045300.0,No,3/7/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1312,3000718307.0,Hawaii Lions Eye Bank and Makana Foundation,yes,-,-,Honolulu,Hawaii,96817,United States,2018.0,1058212.0,No,6/12/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2985,3004512722.0,"Corvus Medical, Inc.",yes,https://www.dnb.com/business-directory/company-profiles.corvus_medical_inc.53aa2c0d0e3cea52186da2c545554e4e.html,-,Spokane,Washington,99202,United States,2018.0,1054910.0,No,5/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1287,3003406950.0,"Great Lakes Orthopedics, LLC",yes,-,-,Brookfield,Wisconsin,53045,United States,2018.0,1061276.0,No,7/9/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2120,3006847501.0,Quillen Fertility And Women's Services,yes,-,-,Johnson City,Tennessee,37604,United States,2018.0,1053812.0,No,4/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3091,3003315505.0,University of Wisconsin Hospitals & Clinics Authority,yes,https://www.uwhealth.org/,-,Madison,Wisconsin,53792,United States,2018.0,1069123.0,No,9/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3090,1372065.0,University of Rochester - Strong Memorial Hospital,yes,https://www.urmc.rochester.edu/strong-memorial.aspx,-,Rochester,New York,14642,United States,2018.0,1039885.0,No,1/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2129,3006777148.0,Red Rock Fertility Center,yes,-,-,Las Vegas,Nevada,89148,United States,2018.0,1051633.0,No,4/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3054,1000119276.0,American Red Cross Blood Services,yes,https://www.redcrossblood.org/,-,Saint Peters,Missouri,63376,United States,2018.0,1047337.0,No,3/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2081,3007372612.0,"Piedmont Reproductive Endocrinology Group, PA",yes,-,-,Asheville,North Carolina,28803,United States,2018.0,1052038.0,No,4/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1305,3007787317.0,Happy Beginnings LLC,yes,-,-,Mount Vernon,Illinois,62864,United States,2018.0,1066735.0,No,9/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1306,3012622594.0,Harbinger Medical Group LLC,yes,-,-,Lafayette,Louisiana,70508,United States,2018.0,1063656.0,No,8/2/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2134,3009655178.0,Regents of the University of California on behalf of UCLA Fertility and Reproductive Health Center,yes,-,-,Los Angeles,California,90095,United States,2018.0,1049583.0,No,3/6/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3055,1978006.0,American Red Cross Blood Services,yes,https://www.redcrossblood.org/,-,Columbia,Missouri,65203,United States,2018.0,1051873.0,No,3/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2174,3006743915.0,Reproductive Medicine & Infertility Associates,yes,-,-,Augusta,Georgia,30904,United States,2018.0,1063804.0,No,7/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1357,3009565053.0,Huntington Reproductive Center Medical Group,yes,-,-,Newport Beach,California,92663,United States,2018.0,1056321.0,No,3/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2015,3012083793.0,"OrthoCarolina Research Institute, Inc.",yes,-,-,Charlotte,North Carolina,28207,United States,2018.0,1059018.0,No,6/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2208,3003966445.0,Reproductive Medicine Institute,yes,-,-,Oak Brook,Illinois,60523,United States,2018.0,1057831.0,No,6/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1539,3011706285.0,Lance Ellis,yes,-,-,Conroe,Texas,77301,United States,2018.0,1046160.0,No,2/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1409,3004562849.0,Institute for Reproductive Health,yes,-,-,Cincinnati,Ohio,45209,United States,2018.0,1053319.0,No,5/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2915,3003767692.0,University Of Iowa Hospitals & Clinics,yes,https://uihc.org/,-,Iowa City,Iowa,52242,United States,2018.0,1035585.0,No,12/6/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2209,3009383018.0,Reproductive Medicine Institute,yes,-,-,Chicago,Illinois,60611,United States,2018.0,1054441.0,No,5/8/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2904,2083595.0,Smart Health Inc. (dba) SmartPractice,yes,https://mysmarthealth.org/,-,Phoenix,Arizona,85008,United States,2018.0,1039617.0,No,12/20/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2895,1970374.0,Ascension Via Christi Hospitals Wichita Inc,yes,https://healthcare.ascension.org/locations/kansas/kswic/wichita-ascension-via-christi-st-francis,-,Wichita,Kansas,67214,United States,2018.0,1037712.0,No,11/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2018,3003927109.0,"Orthopedic Concepts, Inc",yes,-,-,League City,Texas,77573,United States,2018.0,1060754.0,No,6/1/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2215,3003942591.0,Reproductive Partners Medical Group - LaJolla Inc.,yes,-,-,La Jolla,California,92037,United States,2018.0,1059978.0,No,7/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1400,3011887509.0,Innovasive Medical Inc.,yes,-,-,San Juan,Puerto Rico,926,United States,2018.0,1065411.0,No,8/13/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1358,3006501046.0,Huntington Reproductive Center Medical Group,yes,-,-,Los Angeles,California,90064,United States,2018.0,1043586.0,No,1/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2047,3009970529.0,"Palm Springs Partners, LLC.",yes,-,-,Richardson,Texas,75080,United States,2018.0,1066105.0,No,8/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1366,3003400342.0,"IGO Medical Group, AMC",yes,-,-,San Diego,California,92121,United States,2018.0,1067932.0,No,7/30/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1369,3005754990.0,ImpactLife,yes,-,-,Davenport,Iowa,52806,United States,2018.0,1030109.0,No,10/6/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1374,3012346493.0,ImpactOrtho Inc (San Diego),yes,-,-,San Diego,California,92111,United States,2018.0,1064242.0,No,8/1/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2972,3004732101.0,Cabell Huntington Hospital,yes,https://www.cabellhuntington.org/,-,Huntington,West Virginia,25701,United States,2018.0,1065272.0,No,8/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2043,3002921136.0,"Pacific Northwest Fertility and IVF Specialists, I , PLLC",yes,-,-,Seattle,Washington,98104,United States,2018.0,1033825.0,No,11/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2962,3001238010.0,Biograft Transplant Services Inc,yes,https://www.biograft.org/,-,Houston,Texas,77025,United States,2018.0,1043589.0,No,2/22/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2041,3004740648.0,Pacific In Vitro Fertilization Institute,yes,-,-,Honolulu,Hawaii,96826,United States,2018.0,1061146.0,No,7/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2039,3005062322.0,Pacific Fertility Center - Los Angeles,yes,-,-,Los Angeles,California,90024,United States,2018.0,1051025.0,No,3/7/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2183,3006213656.0,"Reproductive Medicine Associates of Michigan, PLC",yes,-,-,Troy,Michigan,48084,United States,2018.0,1057819.0,No,6/6/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2952,3004445465.0,Banner - University Medical Center Tuscon,yes,https://www.bannerhealth.com,-,Tucson,Arizona,85724,United States,2018.0,1058209.0,No,6/8/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2762,3003935893.0,We Are Sharing Hope SC,yes,-,-,Charleston,South Carolina,29405,United States,2018.0,1046451.0,No,3/1/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2724,3003724356.0,"Vaughn, Silverberg and Associates, LLP",yes,-,-,Austin,Texas,78731,United States,2018.0,1049715.0,No,3/29/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1759,3008802421.0,Michigan Center IVF PLLC,yes,-,-,Warren,Michigan,48092,United States,2018.0,1061772.0,No,7/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2378,3004733195.0,Shady Grove Fertility,yes,-,-,Rockville,Maryland,20850,United States,2018.0,1047045.0,No,2/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2521,3011681782.0,Steelhead Surgical Inc,yes,-,-,Portland,Oregon,97214,United States,2018.0,1063267.0,No,8/15/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2520,3003447829.0,Statline,yes,-,-,Greenwood Village,Colorado,80111,United States,2018.0,1038849.0,No,1/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2379,3012807196.0,Shady Grove Fertility,yes,-,-,Arlington,Virginia,22203,United States,2018.0,1030108.0,No,10/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1755,3008769595.0,Michael A. Werner MD PC/dba M.A.Z.E Laboratories,yes,-,-,New York,New York,10017,United States,2018.0,1058097.0,No,6/20/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1757,3005338705.0,"Michigan Center for Fertility and Women's Health, PLC",yes,-,-,Warren,Michigan,48092,United States,2018.0,1062719.0,No,7/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2515,3073908.0,St. Charles Health System,yes,-,-,Bend,Oregon,97701,United States,2018.0,1067783.0,No,9/12/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2510,1937473.0,St Louis Children's Hospital,yes,-,-,Saint Louis,Missouri,63110,United States,2018.0,1063936.0,No,8/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1773,3006226834.0,"Mid-America Surgical Systems, LLC",yes,-,-,Tulsa,Oklahoma,74145,United States,2018.0,1061412.0,No,7/25/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2508,3011408185.0,SpringCreek Fertility,yes,-,-,Centerville,Ohio,45459,United States,2018.0,1053803.0,No,5/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2502,3005210448.0,"Sperm Bank, Inc. (dba) Fertility Center of California",yes,-,-,Tustin,California,92780,United States,2018.0,1037295.0,No,1/4/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
