FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3009838429,PHRK Intervention Inc,yes,-,-,Southlake,Texas,76092,United States,2016,953341,No,10/21/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1073250,Piedmont Athens Regional Medical Ctr,yes,-,-,Athens,Georgia,30606,United States,2017,1007284,No,4/6/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3018694215,Piedmont Reproductive Endocrinology Associates Lowcountry,yes,-,-,Summerville,South Carolina,29486,United States,2022,1164680,No,3/7/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005144056,"Piedmont Reproductive Endocrinology Group, Pa",yes,-,-,Greenville,South Carolina,29615,United States,2020,1122803,No,1/28/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013611101,"Piedmont Reproductive Endocrinology Group, PA",yes,-,-,West Columbia,South Carolina,29169,United States,2019,1091218,No,5/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007372612,"Piedmont Reproductive Endocrinology Group, PA",yes,-,-,Asheville,North Carolina,28803,United States,2018,1052038,No,4/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005144056,"Piedmont Reproductive Endocrinology Group, Pa",yes,-,-,Greenville,South Carolina,29615,United States,2018,1040306,No,1/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013611101,"Piedmont Reproductive Endocrinology Group, PA",yes,-,-,West Columbia,South Carolina,29169,United States,2017,1016583,No,6/27/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007479640,"Piedmont Reproductive Endocrinology Group, PA",yes,-,-,Spartanburg,South Carolina,29303,United States,2017,991871,No,11/9/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005144056,"Piedmont Reproductive Endocrinology Group, Pa",yes,-,-,Greenville,South Carolina,29615,United States,2016,966721,No,4/19/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008927553,"Pinnacle Transplant Technologics, LLC",yes,-,-,Phoenix,Arizona,85027,United States,2017,1029102,No,8/9/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003432844,Pittsburgh Cryobank Inc.,yes,-,-,Pittsburgh,Pennsylvania,15213,United States,2019,1108201,No,9/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003432844,Pittsburgh Cryobank Inc.,yes,-,-,Pittsburgh,Pennsylvania,15213,United States,2015,914461,No,2/18/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008808079,Plano IVF LLC,yes,-,-,Plano,Texas,75093,United States,2019,1103040,No,9/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008808079,Plano IVF LLC,yes,-,-,Plano,Texas,75093,United States,2016,950803,No,11/24/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009122683,"Polansky, Francis, M.D., Inc",yes,-,-,Palo Alto,California,94306,United States,2020,1119716,No,1/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926583,"Polcz Fertility Lab, LLC",yes,-,-,Boynton Beach,Florida,33472,United States,2015,941582,No,9/10/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010135946,"Poma Fertility, LLC",yes,-,-,Kirkland,Washington,98034,United States,2022,1156038,No,10/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010135946,"Poma Fertility, LLC",yes,-,-,Kirkland,Washington,98034,United States,2016,967595,No,4/27/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014109591,"Positive Steps Fertility, PLLC",yes,-,-,Madison,Mississippi,39110,United States,2019,1072990,No,11/1/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2129896,"PPD Development, L.P.",yes,-,-,Middleton,Wisconsin,53562,United States,2021,1146503,No,7/16/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004824737,"Precision Orthopedics, Inc.",yes,-,-,Alpharetta,Georgia,30004,United States,2017,992502,No,11/16/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004824737,"Precision Orthopedics, Inc.",yes,-,-,Alpharetta,Georgia,30004,United States,2015,908469,No,12/17/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005739886,Precision Spine Inc,yes,-,-,Pearl,Mississippi,39208,United States,2015,919231,No,3/18/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013220523,Premed LLC,yes,-,-,San Juan,Puerto Rico,918,United States,2019,1079067,No,1/31/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006341512,Premier Fertility Center,yes,-,-,High Point,North Carolina,27265,United States,2015,942123,No,9/10/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004135919,Presbyterian Apheresis/ Donor Services,yes,-,-,Albuquerque,New Mexico,87106,United States,2015,915358,No,2/19/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1672761,Presbyterian Hospital Blood Bank,yes,-,-,Albuquerque,New Mexico,87106,United States,2015,916671,No,3/11/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009273413,Primary Health Care Associates,yes,-,-,Orlando,Florida,32807,United States,2017,1016982,No,5/4/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009273413,Primary Health Care Associates,yes,-,-,Orlando,Florida,32807,United States,2015,917618,No,3/11/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012080448,"Prime Surgical, LLC",yes,-,-,Vestavia,Alabama,35243,United States,2020,1122843,No,3/9/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012080448,"Prime Surgical, LLC",yes,-,-,Vestavia,Alabama,35243,United States,2017,1006758,No,1/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013669874,Procreate Fertility Center of Virginia,yes,-,-,Chesapeake,Virginia,23320,United States,2020,1109702,No,10/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013669874,Procreate Fertility Center of Virginia,yes,-,-,Chesapeake,Virginia,23320,United States,2018,1030559,No,10/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009394448,"Providence Medical Technology, Inc.",yes,-,-,Lafayette,California,94549,United States,2016,949267,No,11/19/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005130779,Puerto Rico Fertility and Reproductive Center PSC,yes,-,-,Bayamon,Puerto Rico,961,United States,2019,1075012,No,12/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006339676,Qualtex Laboratories,yes,-,-,San Antonio,Texas,78201,United States,2020,1122001,No,2/27/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006339676,Qualtex Laboratories,yes,-,-,San Antonio,Texas,78201,United States,2020,1122019,No,2/27/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006339676,Qualtex Laboratories,yes,-,-,San Antonio,Texas,78201,United States,2017,1028892,No,9/21/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008670156,QualTex Laboratories,yes,-,-,Norcross,Georgia,30093,United States,2016,988202,No,9/30/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006339676,Qualtex Laboratories,yes,-,-,San Antonio,Texas,78201,United States,2015,939930,No,8/20/2015,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006339676,Qualtex Laboratories,yes,-,-,San Antonio,Texas,78201,United States,2015,930412,No,6/12/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005010397,Quest Diagnostics Nichols Institute,yes,-,-,Chantilly,Virginia,20151,United States,2017,998528,No,1/12/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005010397,Quest Diagnostics Nichols Institute,yes,-,-,Chantilly,Virginia,20151,United States,2015,919955,No,3/26/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006847501,Quillen Fertility And Women's Services,yes,-,-,Johnson City,Tennessee,37604,United States,2018,1053812,No,4/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006847501,Quillen Fertility And Women's Services,yes,-,-,Johnson City,Tennessee,37604,United States,2016,983527,No,8/24/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011425900,R & B Medical Group Inc.,yes,-,-,Van Nuys,California,91406,United States,2021,1150365,No,8/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011425900,R & B Medical Group Inc.,yes,-,-,Van Nuys,California,91406,United States,2016,977932,No,6/14/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015006848,R&B Medical Services and Supplies Inc.,yes,-,-,Morgantown,West Virginia,26505,United States,2020,1123423,No,3/12/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005226208,Raridon & Associates Inc,yes,-,-,Saint Louis,Missouri,63144,United States,2015,919721,No,3/27/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2571104,Reading Hospital,yes,-,-,West Reading,Pennsylvania,19611,United States,2022,1170357,No,5/11/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2571104,Reading Hospital,yes,-,-,West Reading,Pennsylvania,19611,United States,2018,1035060,No,11/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2571104,Reading Hospital,yes,-,-,West Reading,Pennsylvania,19611,United States,2016,956401,No,1/19/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006777148,Red Rock Fertility Center,yes,-,-,Las Vegas,Nevada,89148,United States,2018,1051633,No,4/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006777148,Red Rock Fertility Center,yes,-,-,Las Vegas,Nevada,89148,United States,2016,967463,No,4/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003927130,Redmed Inc,yes,-,-,Mcallen,Texas,78501,United States,2019,1098290,No,6/24/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013913287,Redstone Distribution Services LLC,yes,-,-,Dallas,Texas,75247,United States,2019,1070592,No,10/16/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011554699,"ReGen Biosolutions, LLC",yes,-,-,Scottsdale,Arizona,85260,United States,2016,970543,No,5/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009655178,Regents of the University of California on behalf of UCLA Fertility and Reproductive Health Center,yes,-,-,Los Angeles,California,90095,United States,2018,1049583,No,3/6/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009655178,Regents of the University of California on behalf of UCLA Fertility and Reproductive Health Center,yes,-,-,Los Angeles,California,90095,United States,2015,916692,No,2/5/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003939582,Regional Women's Health Group LLC,yes,-,-,Abington,Pennsylvania,19001,United States,2017,989118,No,10/19/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012342784,Reina Medical Solutions,yes,-,-,Hinckley,Ohio,44233,United States,2022,1156363,No,11/3/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007793483,"Rene B. Allen, M.D., Professional Corporation",yes,-,-,Santa Barbara,California,93103,United States,2019,1096302,No,6/6/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007793483,"Rene B. Allen, M.D., Professional Corporation",yes,-,-,Santa Barbara,California,93103,United States,2016,974201,No,6/15/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004465682,Reproductive Associates Of Delaware,yes,-,-,Newark,Delaware,19713,United States,2020,1122842,No,3/12/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004465682,Reproductive Associates Of Delaware,yes,-,-,Newark,Delaware,19713,United States,2017,1023657,No,7/26/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004465682,Reproductive Associates Of Delaware,yes,-,-,Newark,Delaware,19713,United States,2015,926976,No,5/21/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003807093,Reproductive Biology Associates,yes,-,-,Atlanta,Georgia,30342,United States,2019,1094129,No,6/5/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003807093,Reproductive Biology Associates,yes,-,-,Atlanta,Georgia,30342,United States,2017,1012872,No,5/12/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003807093,Reproductive Biology Associates,yes,-,-,Atlanta,Georgia,30342,United States,2015,936056,No,7/27/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005188109,Reproductive Care Center,yes,-,-,Sandy,Utah,84092,United States,2017,1001142,No,2/15/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013957824,Reproductive Care Center PC,yes,-,-,Idaho Falls,Idaho,83404,United States,2019,1071114,No,10/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007055959,"Reproductive Care Of Indiana, PC",yes,-,-,Carmel,Indiana,46280,United States,2016,965928,No,4/4/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006399783,Reproductive Center Of Central New Jersey,yes,-,-,S Plainfield,New Jersey,7080,United States,2021,1152432,No,9/21/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006399783,Reproductive Center Of Central New Jersey,yes,-,-,S Plainfield,New Jersey,7080,United States,2018,1057126,No,6/12/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006399783,Reproductive Center Of Central New Jersey,yes,-,-,S Plainfield,New Jersey,7080,United States,2017,992903,No,10/31/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006399783,Reproductive Center Of Central New Jersey,yes,-,-,S Plainfield,New Jersey,7080,United States,2015,899854,No,10/10/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003409945,Reproductive Diagnostics Inc,yes,-,-,Columbus,Ohio,43214,United States,2018,1051167,No,5/3/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003409945,Reproductive Diagnostics Inc,yes,-,-,Columbus,Ohio,43214,United States,2015,929698,No,6/11/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005374803,Reproductive Endocrine Center Sperm Physiology Lab,yes,-,-,Orange,Connecticut,6477,United States,2021,1137606,No,3/24/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005374803,Reproductive Endocrine Center Sperm Physiology Lab,yes,-,-,Orange,Connecticut,6477,United States,2017,989225,No,10/25/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005374803,Reproductive Endocrine Center Sperm Physiology Lab,yes,-,-,Orange,Connecticut,6477,United States,2015,900960,No,10/22/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005289566,Reproductive Endocrinology Associates of Charlotte,yes,-,-,Charlotte,North Carolina,28207,United States,2017,1015139,No,6/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005289566,Reproductive Endocrinology Associates of Charlotte,yes,-,-,Charlotte,North Carolina,28207,United States,2015,922430,No,4/15/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003973139,Reproductive Genetics and Fertility Centers PLLC,yes,-,-,Tacoma,Washington,98405,United States,2016,981953,No,8/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000205540,"Reproductive Genetics Institute, Inc.",yes,-,-,Northbrook,Illinois,60062,United States,2017,1025621,No,9/11/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
